ds,Hisse_Kodu,y
2022-08-08,BIMAS.IS,45.41667556762695
2022-08-09,BIMAS.IS,45.11742401123047
2022-08-10,BIMAS.IS,47.41933822631836
2022-08-11,BIMAS.IS,51.05635452270508
2022-08-12,BIMAS.IS,50.135589599609375
2022-08-15,BIMAS.IS,49.39897918701172
2022-08-16,BIMAS.IS,50.91823959350586
2022-08-17,BIMAS.IS,51.977108001708984
2022-08-18,BIMAS.IS,49.26085662841797
2022-08-19,BIMAS.IS,48.98463439941406
2022-08-22,BIMAS.IS,50.8722038269043
2022-08-23,BIMAS.IS,50.96426773071289
2022-08-24,BIMAS.IS,51.148433685302734
2022-08-25,BIMAS.IS,51.37862014770508
2022-08-26,BIMAS.IS,51.977108001708984
2022-08-29,BIMAS.IS,51.700889587402344
2022-08-31,BIMAS.IS,50.36578369140625
2022-09-01,BIMAS.IS,50.319740295410156
2022-09-02,BIMAS.IS,49.95143508911133
2022-09-05,BIMAS.IS,52.437496185302734
2022-09-06,BIMAS.IS,52.02314758300781
2022-09-07,BIMAS.IS,52.34542465209961
2022-09-08,BIMAS.IS,55.24582290649414
2022-09-09,BIMAS.IS,55.79828643798828
2022-09-12,BIMAS.IS,55.75225067138672
2022-09-13,BIMAS.IS,53.91072082519531
2022-09-14,BIMAS.IS,55.19978713989258
2022-09-15,BIMAS.IS,53.864681243896484
2022-09-16,BIMAS.IS,55.42997741699219
2022-09-19,BIMAS.IS,53.31222915649414
2022-09-20,BIMAS.IS,53.54241180419922
2022-09-21,BIMAS.IS,53.45033645629883
2022-09-22,BIMAS.IS,54.23298263549805
2022-09-23,BIMAS.IS,55.291866302490234
2022-09-26,BIMAS.IS,54.87751770019531
2022-09-27,BIMAS.IS,56.16659164428711
2022-09-28,BIMAS.IS,55.42997741699219
2022-09-29,BIMAS.IS,53.772605895996094
2022-09-30,BIMAS.IS,53.26618576049805
2022-10-03,BIMAS.IS,56.76509094238281
2022-10-04,BIMAS.IS,56.995277404785156
2022-10-05,BIMAS.IS,57.1794319152832
2022-10-06,BIMAS.IS,58.97492218017578
2022-10-07,BIMAS.IS,58.1922721862793
2022-10-10,BIMAS.IS,57.45566177368164
2022-10-11,BIMAS.IS,56.580936431884766
2022-10-12,BIMAS.IS,55.291866302490234
2022-10-13,BIMAS.IS,56.85715866088867
2022-10-14,BIMAS.IS,58.51454162597656
2022-10-17,BIMAS.IS,63.53269958496094
2022-10-18,BIMAS.IS,63.30250930786133
2022-10-19,BIMAS.IS,65.05196380615234
2022-10-20,BIMAS.IS,64.54553985595703
2022-10-21,BIMAS.IS,65.37422943115234
2022-10-24,BIMAS.IS,65.65046691894531
2022-10-25,BIMAS.IS,64.45346069335938
2022-10-26,BIMAS.IS,62.98023986816406
2022-10-27,BIMAS.IS,62.15155792236328
2022-10-28,BIMAS.IS,61.138710021972656
2022-10-31,BIMAS.IS,61.69118118286133
2022-11-01,BIMAS.IS,63.716861724853516
2022-11-02,BIMAS.IS,64.82176208496094
2022-11-03,BIMAS.IS,64.40742492675781
2022-11-04,BIMAS.IS,66.24896240234375
2022-11-07,BIMAS.IS,67.72216796875
2022-11-08,BIMAS.IS,67.90631866455078
2022-11-09,BIMAS.IS,63.716861724853516
2022-11-10,BIMAS.IS,65.55838012695312
2022-11-11,BIMAS.IS,62.56589126586914
2022-11-14,BIMAS.IS,62.289676666259766
2022-11-15,BIMAS.IS,61.69118118286133
2022-11-16,BIMAS.IS,59.665489196777344
2022-11-17,BIMAS.IS,58.00811767578125
2022-11-18,BIMAS.IS,60.171913146972656
2022-11-21,BIMAS.IS,59.02095413208008
2022-11-22,BIMAS.IS,60.63229751586914
2022-11-23,BIMAS.IS,59.849639892578125
2022-11-24,BIMAS.IS,61.04663848876953
2022-11-25,BIMAS.IS,60.90852355957031
2022-11-28,BIMAS.IS,61.368919372558594
2022-11-29,BIMAS.IS,61.64512634277344
2022-11-30,BIMAS.IS,61.92136001586914
2022-12-01,BIMAS.IS,60.310028076171875
2022-12-02,BIMAS.IS,56.62696838378906
2022-12-05,BIMAS.IS,55.522056579589844
2022-12-06,BIMAS.IS,58.42246627807617
2022-12-07,BIMAS.IS,55.061676025390625
2022-12-08,BIMAS.IS,56.07451629638672
2022-12-09,BIMAS.IS,56.62696838378906
2022-12-12,BIMAS.IS,57.59376907348633
2022-12-13,BIMAS.IS,61.18474578857422
2022-12-14,BIMAS.IS,59.461891174316406
2022-12-15,BIMAS.IS,59.83440399169922
2022-12-16,BIMAS.IS,59.8809700012207
2022-12-19,BIMAS.IS,61.04506301879883
2022-12-20,BIMAS.IS,63.04730224609375
2022-12-21,BIMAS.IS,64.6304702758789
2022-12-22,BIMAS.IS,64.30451965332031
2022-12-23,BIMAS.IS,63.7457389831543
2022-12-26,BIMAS.IS,63.18699645996094
2022-12-27,BIMAS.IS,63.83888244628906
2022-12-28,BIMAS.IS,62.62822341918945
2022-12-29,BIMAS.IS,63.559505462646484
2022-12-30,BIMAS.IS,63.7457389831543
2023-01-02,BIMAS.IS,64.86329650878906
2023-01-03,BIMAS.IS,65.1892318725586
2023-01-04,BIMAS.IS,63.606075286865234
2023-01-05,BIMAS.IS,61.23131561279297
2023-01-06,BIMAS.IS,60.253475189208984
2023-01-09,BIMAS.IS,60.90537643432617
2023-01-10,BIMAS.IS,60.53285598754883
2023-01-11,BIMAS.IS,57.92529296875
2023-01-12,BIMAS.IS,58.670310974121094
2023-01-13,BIMAS.IS,57.31996154785156
2023-01-16,BIMAS.IS,59.69470977783203
2023-01-17,BIMAS.IS,61.32444763183594
2023-01-18,BIMAS.IS,62.58165740966797
2023-01-19,BIMAS.IS,63.0007438659668
2023-01-20,BIMAS.IS,63.0007438659668
2023-01-23,BIMAS.IS,63.83888244628906
2023-01-24,BIMAS.IS,63.7457389831543
2023-01-25,BIMAS.IS,63.51293182373047
2023-01-26,BIMAS.IS,62.348838806152344
2023-01-27,BIMAS.IS,62.162593841552734
2023-01-30,BIMAS.IS,59.741275787353516
2023-01-31,BIMAS.IS,57.97185516357422
2023-02-01,BIMAS.IS,55.45741271972656
2023-02-02,BIMAS.IS,56.62150573730469
2023-02-03,BIMAS.IS,59.135948181152344
2023-02-06,BIMAS.IS,59.83440399169922
2023-02-07,BIMAS.IS,55.87648391723633
2023-02-08,BIMAS.IS,54.61927032470703
2023-02-15,BIMAS.IS,61.464141845703125
2023-02-16,BIMAS.IS,62.44196701049805
2023-02-17,BIMAS.IS,63.0007438659668
2023-02-20,BIMAS.IS,62.6747932434082
2023-02-21,BIMAS.IS,62.535099029541016
2023-02-22,BIMAS.IS,61.464141845703125
2023-02-23,BIMAS.IS,62.20915985107422
2023-02-24,BIMAS.IS,61.55725860595703
2023-02-27,BIMAS.IS,62.95417022705078
2023-02-28,BIMAS.IS,63.46637725830078
2023-03-01,BIMAS.IS,64.81673431396484
2023-03-02,BIMAS.IS,66.02737426757812
2023-03-03,BIMAS.IS,63.7457389831543
2023-03-06,BIMAS.IS,65.1892318725586
2023-03-07,BIMAS.IS,64.49078369140625
2023-03-08,BIMAS.IS,64.95641326904297
2023-03-09,BIMAS.IS,65.09610748291016
2023-03-10,BIMAS.IS,65.93425750732422
2023-03-13,BIMAS.IS,67.19147491455078
2023-03-14,BIMAS.IS,64.16482543945312
2023-03-15,BIMAS.IS,63.88544845581055
2023-03-16,BIMAS.IS,67.51741790771484
2023-03-17,BIMAS.IS,67.65711975097656
2023-03-20,BIMAS.IS,66.86553192138672
2023-03-21,BIMAS.IS,65.32892608642578
2023-03-22,BIMAS.IS,65.42205047607422
2023-03-23,BIMAS.IS,65.7014389038086
2023-03-24,BIMAS.IS,66.02737426757812
2023-03-27,BIMAS.IS,65.65486907958984
2023-03-28,BIMAS.IS,66.4930191040039
2023-03-29,BIMAS.IS,68.40214538574219
2023-03-30,BIMAS.IS,68.44868469238281
2023-03-31,BIMAS.IS,69.24027252197266
2023-04-03,BIMAS.IS,69.24027252197266
2023-04-04,BIMAS.IS,72.17379760742188
2023-04-05,BIMAS.IS,71.38220977783203
2023-04-06,BIMAS.IS,72.87224578857422
2023-04-07,BIMAS.IS,72.03410339355469
2023-04-10,BIMAS.IS,74.36228942871094
2023-04-11,BIMAS.IS,74.45542907714844
2023-04-12,BIMAS.IS,75.06074523925781
2023-04-13,BIMAS.IS,75.57295227050781
2023-04-14,BIMAS.IS,77.10956573486328
2023-04-17,BIMAS.IS,75.47982025146484
2023-04-18,BIMAS.IS,75.4332504272461
2023-04-19,BIMAS.IS,75.57295227050781
2023-04-20,BIMAS.IS,73.80352783203125
2023-04-24,BIMAS.IS,72.6394271850586
2023-04-25,BIMAS.IS,70.91657257080078
2023-04-26,BIMAS.IS,71.52191162109375
2023-04-27,BIMAS.IS,73.71040344238281
2023-04-28,BIMAS.IS,72.7325668334961
2023-05-02,BIMAS.IS,71.56846618652344
2023-05-03,BIMAS.IS,72.82569122314453
2023-05-04,BIMAS.IS,72.59286499023438
2023-05-05,BIMAS.IS,73.10507202148438
2023-05-08,BIMAS.IS,75.52638244628906
2023-05-09,BIMAS.IS,77.06297302246094
2023-05-10,BIMAS.IS,73.85009002685547
2023-05-11,BIMAS.IS,81.20716094970703
2023-05-12,BIMAS.IS,82.55750274658203
2023-05-15,BIMAS.IS,74.31573486328125
2023-05-16,BIMAS.IS,70.73031616210938
2023-05-17,BIMAS.IS,68.30899810791016
2023-05-18,BIMAS.IS,65.98081970214844
2023-05-22,BIMAS.IS,63.7457389831543
2023-05-23,BIMAS.IS,62.58165740966797
2023-05-24,BIMAS.IS,62.116024017333984
2023-05-25,BIMAS.IS,61.92976760864258
2023-05-26,BIMAS.IS,62.62822341918945
2023-05-29,BIMAS.IS,63.88544845581055
2023-05-30,BIMAS.IS,65.46861267089844
2023-05-31,BIMAS.IS,65.65486907958984
2023-06-01,BIMAS.IS,66.95864868164062
2023-06-02,BIMAS.IS,67.93648529052734
2023-06-05,BIMAS.IS,71.75472259521484
2023-06-06,BIMAS.IS,72.22035217285156
2023-06-07,BIMAS.IS,74.82791900634766
2023-06-08,BIMAS.IS,75.10731506347656
2023-06-09,BIMAS.IS,76.17827606201172
2023-06-12,BIMAS.IS,76.64391326904297
2023-06-13,BIMAS.IS,77.06297302246094
2023-06-14,BIMAS.IS,75.97891998291016
2023-06-15,BIMAS.IS,79.27824401855469
2023-06-16,BIMAS.IS,83.37885284423828
2023-06-19,BIMAS.IS,82.43618774414062
2023-06-20,BIMAS.IS,78.24132537841797
2023-06-21,BIMAS.IS,74.89485168457031
2023-06-22,BIMAS.IS,78.3827133178711
2023-06-23,BIMAS.IS,79.18397521972656
2023-06-26,BIMAS.IS,81.06932067871094
2023-06-27,BIMAS.IS,80.3623275756836
2023-07-03,BIMAS.IS,84.32152557373047
2023-07-04,BIMAS.IS,83.14319610595703
2023-07-05,BIMAS.IS,85.12278747558594
2023-07-06,BIMAS.IS,86.34825897216797
2023-07-07,BIMAS.IS,85.40559387207031
2023-07-10,BIMAS.IS,87.38518524169922
2023-07-11,BIMAS.IS,87.52658081054688
2023-07-12,BIMAS.IS,87.9036636352539
2023-07-13,BIMAS.IS,86.72532653808594
2023-07-14,BIMAS.IS,87.1023941040039
2023-07-17,BIMAS.IS,91.7214584350586
2023-07-18,BIMAS.IS,93.98384857177734
2023-07-19,BIMAS.IS,94.2195053100586
2023-07-20,BIMAS.IS,95.02079010009766
2023-07-21,BIMAS.IS,95.68065643310547
2023-07-24,BIMAS.IS,93.46538543701172
2023-07-25,BIMAS.IS,91.53291320800781
2023-07-26,BIMAS.IS,95.91632080078125
2023-07-27,BIMAS.IS,96.15199279785156
2023-07-28,BIMAS.IS,102.37358093261719
