ds,Hisse_Kodu,y
2017-10-31,AKBNK.IS,6.403393745422363
2017-11-01,AKBNK.IS,6.652877330780029
2017-11-02,AKBNK.IS,6.627289772033691
2017-11-03,AKBNK.IS,6.384204387664795
2017-11-06,AKBNK.IS,6.595304489135742
2017-11-07,AKBNK.IS,6.428982734680176
2017-11-08,AKBNK.IS,6.2882490158081055
2017-11-09,AKBNK.IS,6.166706085205078
2017-11-10,AKBNK.IS,6.166706085205078
2017-11-13,AKBNK.IS,6.262660503387451
2017-11-14,AKBNK.IS,6.3330278396606445
2017-11-15,AKBNK.IS,6.160308837890625
2017-11-16,AKBNK.IS,6.141116619110107
2017-11-17,AKBNK.IS,6.115530014038086
2017-11-20,AKBNK.IS,5.814870834350586
2017-11-21,AKBNK.IS,5.795679569244385
2017-11-22,AKBNK.IS,5.942810535430908
2017-11-23,AKBNK.IS,5.750901222229004
2017-11-24,AKBNK.IS,5.674136161804199
2017-11-27,AKBNK.IS,5.6933274269104
2017-11-28,AKBNK.IS,5.5973734855651855
2017-11-29,AKBNK.IS,5.699725151062012
2017-11-30,AKBNK.IS,5.750901222229004
2017-12-01,AKBNK.IS,5.642151355743408
2017-12-04,AKBNK.IS,5.750901222229004
2017-12-05,AKBNK.IS,5.808474063873291
2017-12-06,AKBNK.IS,5.6869306564331055
2017-12-07,AKBNK.IS,5.706122398376465
2017-12-08,AKBNK.IS,5.846856117248535
2017-12-11,AKBNK.IS,5.981192588806152
2017-12-12,AKBNK.IS,5.981192588806152
2017-12-13,AKBNK.IS,5.942810535430908
2017-12-14,AKBNK.IS,6.051559925079346
2017-12-15,AKBNK.IS,5.981192588806152
2017-12-18,AKBNK.IS,6.0387654304504395
2017-12-19,AKBNK.IS,5.9939866065979
2017-12-20,AKBNK.IS,5.9939866065979
2017-12-21,AKBNK.IS,6.013177394866943
2017-12-22,AKBNK.IS,5.981192588806152
2017-12-25,AKBNK.IS,6.006780624389648
2017-12-26,AKBNK.IS,6.0195746421813965
2017-12-27,AKBNK.IS,6.013177394866943
2017-12-28,AKBNK.IS,6.224277973175049
2017-12-29,AKBNK.IS,6.301042556762695
2018-01-01,AKBNK.IS,6.301042556762695
2018-01-02,AKBNK.IS,6.454570770263672
2018-01-03,AKBNK.IS,6.358615875244141
2018-01-04,AKBNK.IS,6.294644832611084
2018-01-05,AKBNK.IS,6.428982734680176
2018-01-08,AKBNK.IS,6.358615875244141
2018-01-09,AKBNK.IS,6.275454521179199
2018-01-10,AKBNK.IS,6.160308837890625
2018-01-11,AKBNK.IS,6.198690891265869
2018-01-12,AKBNK.IS,6.269057750701904
2018-01-15,AKBNK.IS,6.128324031829834
2018-01-16,AKBNK.IS,6.294644832611084
2018-01-17,AKBNK.IS,6.460967540740967
2018-01-18,AKBNK.IS,6.492952346801758
2018-01-19,AKBNK.IS,6.403393745422363
2018-01-22,AKBNK.IS,6.537731647491455
2018-01-23,AKBNK.IS,6.614495277404785
2018-01-24,AKBNK.IS,6.889565944671631
